job_id;job_title_short;job_location_city;job_via;job_schedule_type;job_work_from_home;job_posted_month;job_no_degree_mention
143193;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
230035;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
818351;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
832688;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
946834;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
978449;Senior Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;March;FALSE
1334018;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
1414435;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
1627773;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;January;FALSE
25286;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
172099;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;March;FALSE
203340;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
392656;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;October;FALSE
406683;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;January;FALSE
482705;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;November;TRUE
710894;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
807452;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
905138;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
953175;Machine Learning Engineer;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
1074373;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;TRUE
1183674;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
1228571;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
1246817;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
1361918;Senior Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;January;FALSE
1396221;Cloud Engineer;Pretoria;LinkedIn;Full-time;FALSE;November;TRUE
1440281;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
1689958;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
511729;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
645219;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
666073;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;June;TRUE
561335;Senior Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;May;FALSE
1486717;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
1224939;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;May;FALSE
1315981;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;February;FALSE
1825700;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
1806599;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
94678;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;January;FALSE
303001;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;July;TRUE
309467;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;April;FALSE
325196;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
404942;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;September;TRUE
872713;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
729370;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;December;FALSE
1183091;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;October;TRUE
410390;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;October;TRUE
507532;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;February;TRUE
1719829;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;May;FALSE
1799649;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;September;FALSE
885833;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
749674;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;September;FALSE
1486265;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;May;FALSE
106861;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;May;FALSE
344053;Machine Learning Engineer;Pretoria;LinkedIn;Full-time;FALSE;March;FALSE
923648;Senior Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
1050691;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
1586249;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;June;FALSE
772768;Senior Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;October;FALSE
408912;Senior Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;March;FALSE
422864;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
981033;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;March;TRUE
780807;Data Engineer;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
1406243;Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
469483;Senior Data Scientist;Pretoria;LinkedIn;Full-time;FALSE;October;FALSE
795562;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;October;FALSE
831938;Data Analyst;Pretoria;LinkedIn;Full-time;FALSE;November;FALSE
669385;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;October;FALSE
888673;Software Engineer;Pretoria;LinkedIn;Full-time;FALSE;July;FALSE
267428;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
932406;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
1142951;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
982481;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;May;FALSE
1104771;Software Engineer;Sandton;LinkedIn;Full-time;FALSE;September;FALSE
1110580;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1347245;Machine Learning Engineer;Sandton;LinkedIn;Full-time;FALSE;April;FALSE
1551818;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;March;FALSE
1596910;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
69872;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1232523;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
1258881;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
1308105;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;November;FALSE
1334808;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
1367071;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;August;FALSE
368245;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
831019;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;September;FALSE
1043279;Senior Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;TRUE
1311305;Senior Data Engineer;Sandton;LinkedIn;Full-time;FALSE;August;FALSE
1549151;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
1668955;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
1720206;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;TRUE
1723866;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
219607;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
1179154;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;November;FALSE
1162672;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
58884;Software Engineer;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
147940;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
219057;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;November;FALSE
278395;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
310874;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
375920;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
393751;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;September;FALSE
417988;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
424260;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;September;FALSE
510571;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
539866;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
730154;Senior Data Engineer;Sandton;LinkedIn;Full-time;FALSE;April;FALSE
776060;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;February;TRUE
777478;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;October;FALSE
849647;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;February;TRUE
896252;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
1029718;Software Engineer;Sandton;LinkedIn;Full-time;FALSE;September;FALSE
1227533;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;April;FALSE
1650389;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
1736191;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1761322;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1771101;Senior Data Scientist;Sandton;LinkedIn;Full-time;FALSE;April;FALSE
417480;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;May;FALSE
47773;Senior Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
105520;Senior Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1513094;Senior Data Analyst;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
898318;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
945084;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
1766392;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;December;FALSE
1733603;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
1538;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;November;FALSE
1335322;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
987008;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;November;TRUE
1662895;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
255141;Machine Learning Engineer;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
377939;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;November;FALSE
416259;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;December;FALSE
99750;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;May;FALSE
782646;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
1298334;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;March;TRUE
1387631;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;January;FALSE
24882;Data Engineer;Sandton;LinkedIn;Full-time;FALSE;June;FALSE
307347;Data Analyst;Sandton;LinkedIn;Full-time;FALSE;July;FALSE
1604244;Data Scientist;Sandton;LinkedIn;Full-time;FALSE;February;FALSE
460048;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;April;FALSE
548950;Data Scientist;East London;LinkedIn;Full-time;FALSE;April;FALSE
818893;Data Analyst;Durban;LinkedIn;Full-time;FALSE;June;FALSE
59543;Data Scientist;Durban;LinkedIn;Full-time;FALSE;January;FALSE
1462668;Data Analyst;Durban;LinkedIn;Full-time;FALSE;June;FALSE
30073;Data Engineer;Utrecht;LinkedIn;Full-time;FALSE;September;TRUE
111199;Data Analyst;Bloemfontein;LinkedIn;Full-time;FALSE;December;TRUE
114331;Data Analyst;Midrand;LinkedIn;Full-time;FALSE;July;TRUE
308845;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;July;TRUE
471104;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;April;FALSE
528440;Business Analyst;uMhlanga;LinkedIn;Full-time;FALSE;February;TRUE
787144;Data Engineer;Durban;LinkedIn;Full-time;FALSE;May;FALSE
856676;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;April;FALSE
915986;Data Analyst;Amersfoort;LinkedIn;Full-time;FALSE;October;TRUE
1182739;Business Analyst;Bloemfontein;LinkedIn;Full-time;FALSE;October;FALSE
1466146;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;April;FALSE
1525334;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;December;TRUE
31054;Data Scientist;Fort Beaufort;LinkedIn;Full-time;FALSE;June;FALSE
109966;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;May;FALSE
138891;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;June;FALSE
165059;Senior Data Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;June;FALSE
321766;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;March;FALSE
439176;Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;May;FALSE
760041;Senior Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;April;FALSE
777220;Data Scientist;Postmasburg;LinkedIn;Full-time;FALSE;April;FALSE
1245962;Business Analyst;Durban;LinkedIn;Full-time;FALSE;April;FALSE
1285010;Data Scientist;Durban;LinkedIn;Full-time;FALSE;August;FALSE
1327586;Senior Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;June;FALSE
1608065;Data Analyst;Durban;LinkedIn;Full-time;FALSE;April;TRUE
1806376;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;May;FALSE
4515;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;April;TRUE
5351;Senior Data Engineer;Knysna;LinkedIn;Full-time;FALSE;November;FALSE
7088;Data Analyst;Kempton Park;LinkedIn;Full-time;FALSE;January;TRUE
10241;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
17689;Data Analyst;Durban;LinkedIn;Full-time;FALSE;January;FALSE
41300;Data Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;March;FALSE
45869;Data Analyst;Durban;LinkedIn;Full-time;FALSE;July;FALSE
48554;Data Analyst;Knysna;LinkedIn;Full-time;FALSE;November;FALSE
103136;Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
106065;Senior Data Analyst;Midrand;LinkedIn;Full-time;FALSE;April;FALSE
117136;Data Scientist;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
119817;Data Scientist;Knysna;LinkedIn;Full-time;FALSE;March;FALSE
145674;Cloud Engineer;Bushbuckridge;LinkedIn;Full-time;FALSE;May;FALSE
181872;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;January;FALSE
189060;Data Engineer;George;LinkedIn;Full-time;FALSE;March;FALSE
195158;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;August;FALSE
201699;Software Engineer;Randburg;LinkedIn;Full-time;FALSE;July;TRUE
211846;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;June;FALSE
229645;Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;February;FALSE
243033;Data Engineer;East London;LinkedIn;Full-time;FALSE;April;FALSE
274368;Data Scientist;Germiston;LinkedIn;Full-time;FALSE;October;FALSE
277934;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;September;TRUE
302637;Data Analyst;Knysna;LinkedIn;Full-time;FALSE;August;FALSE
303188;Data Analyst;Sun City;LinkedIn;Full-time;FALSE;December;TRUE
334789;Cloud Engineer;Gqeberha;LinkedIn;Full-time;FALSE;May;FALSE
367734;Data Analyst;uMhlanga;LinkedIn;Full-time;FALSE;January;FALSE
400630;Data Scientist;Gqeberha;LinkedIn;Full-time;FALSE;January;FALSE
403317;Senior Data Analyst;Midrand;LinkedIn;Full-time;FALSE;July;FALSE
416346;Data Analyst;Somerset East;LinkedIn;Full-time;FALSE;May;FALSE
445490;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;August;FALSE
446974;Data Engineer;Knysna;LinkedIn;Full-time;FALSE;April;FALSE
452947;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
472079;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;April;FALSE
492209;Data Analyst;Kempton Park;LinkedIn;Full-time;FALSE;October;FALSE
538505;Cloud Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
545643;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;April;FALSE
553003;Data Engineer;Durban;LinkedIn;Full-time;FALSE;August;TRUE
575786;Senior Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;October;FALSE
593117;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
598494;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
600434;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;March;FALSE
618372;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
669399;Data Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;February;FALSE
675680;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;October;FALSE
715417;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
728256;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
741274;Senior Data Scientist;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
786407;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;June;FALSE
797047;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;November;FALSE
838289;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;August;FALSE
851396;Data Engineer;Utrecht;LinkedIn;Full-time;FALSE;July;TRUE
891901;Data Scientist;Randburg;LinkedIn;Full-time;FALSE;February;FALSE
922700;Data Engineer;Knysna;LinkedIn;Full-time;FALSE;November;FALSE
977352;Data Analyst;Midrand;LinkedIn;Full-time;FALSE;March;FALSE
1054758;Data Engineer;Knysna;LinkedIn;Full-time;FALSE;March;FALSE
1060082;Business Analyst;Knysna;LinkedIn;Full-time;FALSE;April;FALSE
1108900;Data Engineer;Knysna;LinkedIn;Full-time;FALSE;July;FALSE
1122913;Software Engineer;East London;LinkedIn;Full-time;FALSE;September;FALSE
1137902;Data Analyst;uMzumbe;LinkedIn;Full-time;FALSE;September;FALSE
1180326;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;October;FALSE
1223058;Cloud Engineer;Durban;LinkedIn;Full-time;FALSE;December;FALSE
1313158;Data Analyst;Roodepoort;LinkedIn;Full-time;FALSE;September;TRUE
1329252;Senior Data Scientist;Bloemfontein;LinkedIn;Full-time;FALSE;January;FALSE
1409340;Machine Learning Engineer;Upington;LinkedIn;Full-time;FALSE;August;FALSE
1521232;Data Analyst;uMzumbe;LinkedIn;Full-time;FALSE;July;FALSE
1548759;Data Engineer;East London;LinkedIn;Full-time;FALSE;February;FALSE
1579595;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
1586581;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
1662126;Data Analyst;Durban;LinkedIn;Full-time;FALSE;June;TRUE
1737371;Software Engineer;Knysna;LinkedIn;Full-time;FALSE;September;FALSE
121844;Data Analyst;Ceres;LinkedIn;Full-time;FALSE;February;TRUE
169524;Data Analyst;Durban;LinkedIn;Full-time;FALSE;January;FALSE
210429;Data Engineer;Citrusdal;LinkedIn;Full-time;FALSE;June;FALSE
382454;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;April;FALSE
487034;Senior Data Scientist;Durban;LinkedIn;Full-time;FALSE;January;FALSE
541619;Data Engineer;Postmasburg;LinkedIn;Full-time;FALSE;January;FALSE
543613;Data Engineer;East London;LinkedIn;Full-time;FALSE;July;FALSE
798710;Data Analyst;Durban;LinkedIn;Full-time;FALSE;June;FALSE
1036932;Business Analyst;Edenvale;LinkedIn;Full-time;FALSE;April;FALSE
1260788;Data Analyst;Tzaneen;LinkedIn;Full-time;FALSE;August;FALSE
1403501;Software Engineer;Midrand;LinkedIn;Full-time;FALSE;July;FALSE
1767295;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;January;FALSE
34703;Data Analyst;Midrand;LinkedIn;Full-time;FALSE;July;TRUE
94654;Senior Data Analyst;Randburg;LinkedIn;Full-time;FALSE;October;FALSE
153767;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
160839;Data Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;January;FALSE
250156;Data Engineer;Durban;LinkedIn;Full-time;FALSE;December;FALSE
254880;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
346837;Data Engineer;Durban;LinkedIn;Full-time;FALSE;July;FALSE
370263;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;June;TRUE
532795;Data Analyst;Ntabozuko;LinkedIn;Full-time;FALSE;October;FALSE
727551;Data Scientist;uMhlanga;LinkedIn;Full-time;FALSE;June;FALSE
779810;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
796801;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;November;FALSE
820852;Data Scientist;Utrecht;LinkedIn;Full-time;FALSE;May;FALSE
821899;Data Scientist;Durban;LinkedIn;Full-time;FALSE;July;FALSE
842053;Data Analyst;Durban;LinkedIn;Full-time;FALSE;January;FALSE
842262;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;August;FALSE
858002;Data Analyst;Durban;LinkedIn;Full-time;FALSE;May;FALSE
858739;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;October;FALSE
892485;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;November;FALSE
896889;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
958073;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;June;FALSE
958692;Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;July;FALSE
1031523;Senior Data Engineer;Midrand;LinkedIn;Full-time;FALSE;August;FALSE
1034334;Software Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;July;FALSE
1076790;Data Engineer;Pietermaritzburg;LinkedIn;Full-time;FALSE;July;FALSE
1158309;Data Analyst;Durban;LinkedIn;Full-time;FALSE;January;TRUE
1169562;Data Scientist;Durban;LinkedIn;Full-time;FALSE;April;FALSE
1178684;Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;July;FALSE
1210918;Data Engineer;East London;LinkedIn;Full-time;FALSE;April;TRUE
1255941;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;July;FALSE
1335259;Data Engineer;East London;LinkedIn;Full-time;FALSE;February;TRUE
1348036;Business Analyst;Bloemfontein;LinkedIn;Full-time;FALSE;October;TRUE
1408503;Data Analyst;Utrecht;LinkedIn;Full-time;FALSE;May;FALSE
1550733;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;July;TRUE
1717160;Data Analyst;Durban;LinkedIn;Full-time;FALSE;April;FALSE
766345;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;October;FALSE
1260805;Software Engineer;East London;LinkedIn;Full-time;FALSE;May;FALSE
277844;Software Engineer;East London;LinkedIn;Full-time;FALSE;August;TRUE
287769;Software Engineer;East London;LinkedIn;Full-time;FALSE;October;FALSE
601620;Business Analyst;Brakpan;LinkedIn;Full-time;FALSE;December;TRUE
13843;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;January;FALSE
35193;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;January;FALSE
112093;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;August;FALSE
151317;Machine Learning Engineer;Centurion;LinkedIn;Full-time;FALSE;April;FALSE
169103;Business Analyst;Ladismith;LinkedIn;Full-time;FALSE;August;FALSE
235626;Senior Data Analyst;Randburg;LinkedIn;Full-time;FALSE;March;FALSE
238836;Machine Learning Engineer;Randburg;LinkedIn;Full-time;FALSE;April;FALSE
248609;Data Scientist;Gqeberha;LinkedIn;Full-time;FALSE;February;FALSE
260588;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
263038;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;February;FALSE
325216;Software Engineer;Durban;LinkedIn;Full-time;FALSE;December;TRUE
390201;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;June;FALSE
399236;Senior Data Analyst;Centurion;LinkedIn;Full-time;FALSE;February;FALSE
425104;Senior Data Scientist;Durban;LinkedIn;Full-time;FALSE;February;FALSE
454004;Software Engineer;Stellenbosch;LinkedIn;Full-time;FALSE;August;FALSE
459544;Senior Data Scientist;Centurion;LinkedIn;Full-time;FALSE;June;FALSE
546131;Senior Data Analyst;Durban;LinkedIn;Full-time;FALSE;August;FALSE
548952;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;June;FALSE
570431;Data Engineer;Knysna;LinkedIn;Full-time;FALSE;February;FALSE
599067;Data Engineer;East London;LinkedIn;Full-time;FALSE;April;FALSE
599664;Data Analyst;Durban;LinkedIn;Full-time;FALSE;May;FALSE
700945;Software Engineer;East London;LinkedIn;Full-time;FALSE;December;FALSE
746404;Data Engineer;Randburg;LinkedIn;Full-time;FALSE;March;FALSE
807502;Data Scientist;Durban;LinkedIn;Full-time;FALSE;November;FALSE
817249;Business Analyst;Centurion;LinkedIn;Full-time;FALSE;August;TRUE
826127;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;September;FALSE
885226;Business Analyst;Durban;LinkedIn;Full-time;FALSE;December;FALSE
902479;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;November;FALSE
903691;Data Engineer;Randburg;LinkedIn;Full-time;FALSE;March;TRUE
933354;Senior Data Analyst;Randburg;LinkedIn;Full-time;FALSE;February;FALSE
997170;Software Engineer;Centurion;LinkedIn;Full-time;FALSE;November;TRUE
1107328;Data Scientist;Midrand;LinkedIn;Full-time;FALSE;February;FALSE
1155492;Data Engineer;Randburg;LinkedIn;Full-time;FALSE;August;FALSE
1195221;Senior Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
1225031;Business Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;February;FALSE
1231772;Senior Data Scientist;Randburg;LinkedIn;Full-time;FALSE;April;FALSE
1264220;Senior Data Engineer;uMhlanga;LinkedIn;Full-time;FALSE;January;FALSE
1274249;Senior Data Scientist;Knysna;LinkedIn;Full-time;FALSE;November;FALSE
1288032;Data Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;December;FALSE
1324345;Senior Data Engineer;Midrand;LinkedIn;Full-time;FALSE;July;FALSE
1335624;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;February;FALSE
1353193;Data Engineer;Randburg;LinkedIn;Full-time;FALSE;July;FALSE
1399107;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;January;FALSE
1399693;Senior Data Engineer;Knysna;LinkedIn;Full-time;FALSE;February;FALSE
1454859;Data Engineer;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
1585919;Business Analyst;Knysna;LinkedIn;Full-time;FALSE;November;FALSE
1618657;Data Analyst;uMhlanga;LinkedIn;Full-time;FALSE;December;TRUE
1633294;Data Analyst;Germiston;LinkedIn;Full-time;FALSE;February;TRUE
39145;Data Analyst;Randburg;LinkedIn;Full-time;FALSE;November;FALSE
373210;Data Scientist;Bloemfontein;LinkedIn;Full-time;FALSE;August;FALSE
550629;Data Scientist;Centurion;LinkedIn;Full-time;FALSE;May;FALSE
170578;Data Analyst;Brakpan;LinkedIn;Full-time;FALSE;March;FALSE
416532;Data Scientist;Durban;LinkedIn;Full-time;FALSE;June;FALSE
558251;Data Analyst;Stellenbosch;LinkedIn;Full-time;FALSE;February;FALSE
1795585;Senior Data Scientist;Stellenbosch;LinkedIn;Full-time;FALSE;March;FALSE
20770;Data Analyst;Kempton Park;LinkedIn;Full-time;FALSE;October;FALSE
22903;Data Engineer;Midrand;LinkedIn;Full-time;FALSE;April;FALSE
